"","accident_severity","first_road_class_A","first_road_class_B","first_road_class_C","first_road_class_Unclassified","road_type_one_way","road_type_dual_c","road_type_single_c","speed_limit_20","speed_limit_30","junction_detail_not_at","junction_detail_t_junction","junction_detail_crossroads","junction_detail_other","pedestrian_crossing_human_control_none","pedestrian_crossing_physical_facilities_none","pedestrian_crossing_physical_facilities_pelican_puffin","pedestrian_crossing_physical_facilities_pedestrian_phase","light_conditions_daylight","light_conditions_dark_lit","weather_conditions_fine_no_wind","weather_conditions_rain_no_wind","road_surface_conditions_dry","road_surface_conditions_wet","vehicle_type_veh1_cycle","vehicle_type_veh1_taxi","vehicle_type_veh1_car","vehicle_type_veh1_bus","vehicle_manoeuvre_veh1_reversing","vehicle_manoeuvre_veh1_slowing_stopping","vehicle_manoeuvre_veh1_moving_off","vehicle_manoeuvre_veh1_turning_left","vehicle_manoeuvre_veh1_turning_right","vehicle_manoeuvre_veh1_going_ahead_other","vehicle_location_restricted_lane_veh1_","junction_location_veh1_not_at","junction_location_veh1_approaching","junction_location_veh1_cleared","junction_location_veh1_mid_junction","skidding_and_overturning_veh1_none","vehicle_leaving_carriageway_veh1_did_not","vehicle_leaving_carriageway_veh1_nearside","hit_object_off_carriageway_veh1_none","first_point_of_impact_veh1_no_impact","first_point_of_impact_veh1_front","first_point_of_impact_veh1_back","first_point_of_impact_veh1_offside","first_point_of_impact_veh1_nearside","journey_purpose_of_driver_veh1_work_related","journey_purpose_of_driver_veh1_commute","sex_of_driver_veh1_male","sex_of_driver_veh1_unknown","age_band_of_driver_veh1_16_20","age_band_of_driver_veh1_21_25","age_band_of_driver_veh1_26_35","age_band_of_driver_veh1_36_45","age_band_of_driver_veh1_46_55","age_band_of_driver_veh1_56_65","age_band_of_driver_veh1_66_75","age_band_of_driver_veh1_over_75","casualty_class_cas1_driver_rider","casualty_class_cas1_passenger","casualty_class_cas1_pedestrian","sex_of_casualty_cas1_male","sex_of_casualty_cas1_female","age_band_of_casualty_cas1_0_5","age_band_of_casualty_cas1_6_10","age_band_of_casualty_cas1_11_15","age_band_of_casualty_cas1_16_20","age_band_of_casualty_cas1_21_25","age_band_of_casualty_cas1_26_35","age_band_of_casualty_cas1_36_45","age_band_of_casualty_cas1_46_55","age_band_of_casualty_cas1_56_65","age_band_of_casualty_cas1_66_75","age_band_of_casualty_cas1_over_75","pedestrian_location_cas1_not_pedestrian","pedestrian_location_cas1_using_crossing","pedestrian_location_cas1_not_using_crossing","pedestrian_location_cas1_in_carriageway_crossing","pedestrian_location_cas1_footway_verge","pedestrian_location_cas1_in_carriageway_not_crossing","bus_passenger_cas1_not_passenger","bus_passenger_cas1_boarding","bus_passenger_cas1_alighting","bus_passenger_cas1_standing","bus_passenger_cas1_seated","casualty_type_cas1_pedestrian","casualty_type_cas1_cyclist","casualty_type_cas1_taxi","casualty_type_cas1_car","casualty_type_cas1_bus","casualty_type_cas1_motorcylces","age_band_of_casualty_cas1_under_10","age_band_of_casualty_cas1_11_20","age_band_of_casualty_cas1_over_65","age_band_of_driver_veh1_over_65","age_band_of_driver_veh1_16_25"
"age_band_of_casualty_cas1_over_75",-0.109457479808489,0.0154466247651973,0.0130007014562659,-0.00558377148884038,-0.0205622971720232,0.00415137998547447,-0.0215354969168351,0.0132183553977521,0.00113658572981712,-0.00113658572981724,-0.0579102900666047,0.0448509940477776,0.0432185089558709,-0.0161228679923529,0.00531273890145775,-0.0107778537170952,-0.0153646633480881,0.0103308106662862,0.0712305662621723,-0.0616028723042979,0.0113138525619319,-0.00933598318209481,-0.00248887316604976,0.00645885296378038,-0.00656996582849188,-0.00707949951119245,-0.0284095968250195,0.0438572243806918,0.106709596959433,-0.0167222524410107,0.0578976577365966,0.0214335029554029,0.042846753596636,-0.106973408388674,-0.00121718208582335,-0.0549617252138655,0.00838302496848232,0.0113798137764258,0.0336948298609938,0.0390771469040584,0.0289835127288231,-0.0294664831045897,0.0262455007799032,0.0389034818024541,-0.0448248792619695,0.0971771936543762,-0.0422066807728047,0.00153210259062531,0.0186849685578503,0.0113982562224735,-0.00474997896382076,-0.0215942717461783,-0.034240439280938,-0.0183943034982692,-0.0248222559346121,-0.00531101625731923,0.0105555644752123,0.00487608657066237,0.0182459027707344,0.119171645724374,-0.0238400483452925,0.0501340194245501,-0.0150327108458898,-0.0444390795900889,0.0444390795900891,-0.0467213107975838,-0.0777326143099316,-0.0959100785182867,-0.0925782943438004,-0.0921570235429794,-0.112906140398786,-0.0987737993901195,-0.0942524960564259,-0.072923494616237,-0.0676114118949953,1,0.0150327108458898,0.0225006610436071,0.00376853611374004,-0.00887548225810987,0.00969779858506355,-0.0191213401819229,-0.113228820257548,0.0873520273081992,0.0425458836732881,0.0542084217197823,0.0542084217197803,-0.0150327108458898,-0.0147923207397018,0.00161225107547747,-0.0108938249512149,0.115159351775339,-0.0382419101180736,-0.0927885142108558,-0.142271599047538,0.707036452043814,0.0891041912017204,-0.0368501040349428
"pedestrian_location_cas1_not_pedestrian",0.0852543023832657,0.0133936586851484,-0.00575348960748279,-0.00913862285996798,-0.00878991487189378,-0.0691962162030197,0.0206661901963706,-0.00930834146603179,-0.019258752613737,0.0192587526137364,0.0308353546669566,0.00407959765274697,-0.0418820690808495,-0.0453905287940345,0.0183420617580663,0.145891285509806,-0.107274073554296,-0.0914185721995504,-0.0486085161213955,0.0460016719948339,-0.0187710164154271,0.00439421627495298,-0.0262770934747864,-0.0115430799811585,0.0471058710870528,-0.0424471626532868,-0.0914611587675815,0.0655743509638872,-0.0845251986892748,0.0509870061440476,-0.00464837485212917,-0.0154475428630252,-0.0426648297390815,-0.0510975344514468,-0.12424342623434,0.0300796449551177,0.0473210689603525,-0.0660308841436961,-0.0391789727155579,-0.424214174747096,-0.487250798854865,0.363058021953929,-0.633938427096705,0.202692170014237,0.0456871211164553,-0.0820132120603206,-0.0462624633371003,-0.110534675373912,-0.0523645009314827,-0.0297413919813642,0.0431483060428073,-0.110522865252271,0.105121100875611,0.0334898060752128,-0.0384525314743544,-0.0463459524187067,-0.01320125620782,-0.0383168342338358,0.0405828847329997,0.0495783533689836,0.736991111398628,0.608931308254879,-1,-0.000570426350676451,0.000570426350676472,-0.0350607072844434,-0.0879656693743214,-0.120203015898159,0.0185749736802418,0.0350521855165101,0.056352673341358,0.0324424044271375,0.0395456366871433,0.00963171374055647,0.00744455969435265,0.0150327108458898,1,-0.16627349352428,-0.159657543625664,-0.391409946375223,-0.0938777762041649,-0.112770895620655,-0.33548668668467,0.115111543780059,0.132976543494214,0.199895346316885,0.199895346316883,-1,0.124361413537875,0.249853758396375,0.758722257083437,0.332042131143156,0.321505873375709,-0.0952652672362937,-0.07813848121753,0.0166257823486596,0.0634469779688543,0.0941717539867157
"pedestrian_location_cas1_using_crossing",-0.0654576655222403,0.0730159653553839,0.0393013812790133,-0.00780548679449183,-0.0876078860497023,0.124686357216777,0.0763721049286142,-0.137127230307395,-0.029287239053461,0.0292872390534615,-0.235557052821296,0.00609400863992708,0.242662168542755,0.0559369369075214,-0.076923975421517,-0.483149187812033,0.292546228226313,0.323257036033819,-0.000813492223377623,0.00722580366478369,0.00785078896469184,0.00218671180911097,-0.0144904422651743,0.0188346075713961,0.0354129279226655,0.0177672740588938,-0.0331730822403978,0.0311406822854784,-0.0715405408100419,-0.0635802714691409,0.0194502410105924,0.105056520414011,0.0757539876262974,0.012763222786945,0.0642989387832001,-0.236214085964014,0.0683455931921415,0.058115036515353,0.26630417400553,0.065850168717648,0.101353149283445,-0.0733832772393394,0.114969340398895,-0.0247548305532676,0.0617292363218207,-0.0643462334536295,-0.00159667844947172,-0.0164780887935806,0.0440445706450852,0.021771292882315,0.00116082452597146,0.0290693772433443,0.013398758320554,-0.00818466808103674,0.026650254735852,-0.0218306279341228,-0.0101498797485414,-0.00491071963821348,-0.00643343697306412,0.0297255681037492,-0.122542086788586,-0.101249135939854,0.16627349352428,-0.00625286399453742,0.00625286399453743,0.0273697463805436,-0.0598465000647294,-0.0188525973970641,0.00172697231297513,0.019771644681074,0.00628693151314033,-0.00532011971897319,0.0100667107719753,0.00632724041059233,-0.000887979873275746,0.0225006610436071,-0.16627349352428,1,-0.136366810131782,-0.33431133054499,-0.080182950285402,-0.0963199543364425,0.0557825434259496,-0.0191399985292829,-0.0221104744435652,-0.0332372975713529,-0.0332372975713532,0.16627349352428,-0.020678006688559,-0.0415440572787363,-0.126155400299893,-0.0552098051424199,-0.0534579047547583,-0.0368064174204592,-0.01313805148078,0.0163576852783333,0.0134434343834458,0.00172872950882171
"pedestrian_location_cas1_not_using_crossing",-0.0441665319979714,0.0875675255253729,-0.0157050559748832,-0.00749490987406934,-0.0732972019478451,0.0274028519157569,0.0609524097468347,-0.0555889551716037,-0.0281219125655213,0.028121912565521,-0.0787153053728254,-0.00153218594458084,0.0687314016714189,0.0472034536859087,-0.028362397180078,-0.460771449193466,0.30126561967663,0.256525905958459,-0.00739355300819055,0.0211554479371478,0.0183659353173128,0.00845055765996185,-0.00821263473894998,0.0221421475924278,-0.0336557005230272,0.022992067082271,0.028682753167138,-0.026163748916766,0.00556732263097869,0.0386919628773497,0.0150546078485492,-0.00752100053014297,0.00125430047592455,-0.0259513320310925,0.0387101239208347,-0.0793396828816791,0.0234311730334133,0.107581879046617,-0.000193365804841624,0.0819315036992467,0.0966380239206821,-0.0758214927033184,0.11472600610051,-0.030988589441231,0.0127814658249391,-0.017336225217764,0.0246269231403048,-0.00358156121369026,0.0326703174782312,0.0447226331426267,0.00361649416331501,-0.0506972567116659,-0.0272000397381411,0.000296454510850454,-0.0175002125783192,0.0208583396920399,-0.017702676408584,0.046664420103385,-0.00132700849043364,-0.0102190274088863,-0.117666190519851,-0.09722047691274,0.159657543625664,-0.0289099115662215,0.0289099115662215,-0.0149198256995213,-0.043924244183426,0.0240439897456688,-0.00210288437010496,0.020796802820454,-0.0236647897261191,0.0209296857230125,-0.0103600358117842,0.0190931822779968,0.00012665410673236,0.00376853611374004,-0.159657543625664,-0.136366810131782,1,-0.321009228288397,-0.0769925056115913,-0.0924874252987751,0.0535629803151937,-0.0183784263228816,-0.0212307082941155,-0.0319147999751557,-0.0319147999751556,0.159657543625664,-0.0198552378072731,-0.0398910373312084,-0.121135731860074,-0.0530130310385514,-0.051330838004396,-0.046154635283988,0.0168299941740935,0.00293486390122244,-0.00745077625376238,-0.0169729785088279
"pedestrian_location_cas1_in_carriageway_crossing",0.0309634166429485,-0.0822875385109577,-0.0254098380929176,0.023347957670975,0.0878287834611502,-0.0588315619677501,-0.0829872670861599,0.127256619001855,0.042876907495007,-0.042876907495007,0.104946234550336,0.0147289316901054,-0.128187493798415,0.000391990535396897,0.067682985243187,0.450351961478908,-0.283478719854315,-0.268777127218893,0.0516915190013077,-0.0543756713696878,-0.015773834514186,0.00225195504471968,0.00403844285087488,0.00802783538010529,-0.0263032419844497,0.0179249748689136,0.12498692018968,-0.117661508789293,0.0504054932199602,-0.0237236332944853,-0.069952839018802,-0.0229469777116383,0.0113453577069406,0.0638400037999188,0.165330905097686,0.105156889183612,-0.0358824776767851,-0.0443396472831729,-0.122555667204038,0.181707019764869,0.232473772386081,-0.18910048257047,0.266265848816388,-0.116348189565187,-0.0369371926890687,0.0551220618537761,0.0287199019933576,0.0697948417877876,-0.0494797423195977,0.0308433145329628,-0.0268534673869361,-0.00218552536581279,-0.0668240218885849,0.00396220022901883,-0.0198030752636461,0.0233879040144777,0.0467633115142339,0.0119762323915803,-0.0170201158908783,-0.0309558801704411,-0.28846565139156,-0.238341770710254,0.391409946375223,-0.0181439131907369,0.0181439131907369,0.0259423663844093,0.172524649832941,0.0919510152141998,-0.00375976696471082,-0.0266868519209413,-0.0636542655198535,-0.0790156416596029,-0.0384297994778741,-0.0309205687298137,0.000825728760820548,-0.00887548225810987,-0.391409946375223,-0.33431133054499,-0.321009228288397,1,-0.188751698218419,-0.226738413697843,0.13131282604487,-0.0450558031781254,-0.0520483417582344,-0.0782410267825483,-0.0782410267825481,0.391409946375223,-0.0486762942040068,-0.0977952461755772,-0.296971437958743,-0.129964592745065,-0.125840596657322,0.163428512386347,0.0675494446407392,-0.00611535261883178,-0.0329640011956286,-0.039030494683595
"pedestrian_location_cas1_footway_verge",-0.0040627110860261,-0.0536530879084008,0.000986833470819184,-0.00440696666032826,0.0501068543962741,0.038863786012366,-0.0330196479083595,-0.00588648149295532,0.0107352330151235,-0.0107352330151236,0.0768907099691462,-0.0351543403794271,-0.0347779668268671,-0.0349709111221636,-0.0113956254843616,0.0726580080516658,-0.0508470612931118,-0.0396807292820999,0.048753361775481,-0.0515134928968309,0.0522166154116762,-0.0443530343367739,0.051156185886472,-0.0531805189282047,0.0259025228848668,-0.0304678763046749,-0.0788227426140796,0.106173085548441,0.101155959831366,0.0367312405392072,0.024297910898529,0.00893016524671151,-0.0437355536772316,-0.0658788326262075,-0.361372274158694,0.0765290190408375,-0.0525170196349595,-0.0228316007681276,-0.0197467433675878,-0.00094974491410961,-0.147307292712092,0.166697954413027,-0.027603550694975,-0.00164624152162463,-0.0909504448585161,0.120650090678291,-0.0290709020837563,0.0619790268998283,0.0242561020192185,-0.0652743452761085,-0.0495401540933085,0.202828453235045,0.0143768142077006,-0.0407615999155195,0.0744359579169917,-0.00978774399765658,-0.0241781424555573,-0.0235790960518841,0.00208588058642347,-0.0183117628736378,-0.0691870866203339,-0.0571651170800585,0.0938777762041649,-0.00143498863475171,0.00143498863475172,-0.0368745854702837,-0.0455230838470365,-0.00231706772817762,-0.0113455889663723,-0.0314384065219088,0.0527849114407214,0.0329098642967207,-0.0135299014262601,0.0260230106465992,-0.00872138368108443,0.00969779858506355,-0.0938777762041649,-0.080182950285402,-0.0769925056115913,-0.188751698218419,1,-0.0543821082093949,0.0314947440920604,-0.0108064157454985,-0.0124835421905511,-0.01876573058579,-0.0187657305857898,0.0938777762041649,-0.0116747729485416,-0.0234557152145039,-0.0712271582515994,-0.0311713768778081,-0.0301822564290916,-0.0595415604498872,-0.0102158875113759,0.00113973550077856,-0.00978243086706782,-0.0245293398588335
"pedestrian_location_cas1_in_carriageway_not_crossing",-0.0341596322592671,-0.0471446743891132,-0.0178442311377784,-0.00529387888540095,0.0536663254926171,0.00166481728029869,-0.0597574408515144,0.0457811602069684,0.00327417815577488,-0.00327417815577457,0.117006313188294,-0.045014430731238,-0.059173029915903,-0.0330981706587797,0.0137769142694917,0.101075682851339,-0.0572716624294597,-0.0611426527784352,-0.0162589444968178,0.0113160993289223,-0.00878525273465733,0.0168853692570641,0.0104519505757321,-0.0114975756060764,-0.023772027331328,0.013429526061073,-0.0507483838296688,0.0542205277044565,0.0578027754492241,-0.0031910994647318,0.0571659134149654,-0.0349669281551282,-0.0540998470737733,0.00534990810617506,-0.00923700090894624,0.120148879239808,-0.0673493695373446,-0.0349106865778427,-0.046080677617012,0.0336823846282541,0.075246577480801,-0.0579451101423331,0.0686261053484098,-0.00658459432980486,-0.0451221705997874,0.0468555230319248,-0.0387941573187969,0.0641491969816174,0.0483827529760902,-0.0554190110427023,0.000346875604816682,0.0501585273201241,-0.0373664191036602,0.00160225081148212,0.0265546461555122,0.01288595736464,-0.0165432494904336,0.0147482782317078,-0.0318552868163968,-0.00299824803588481,-0.0831111476968819,-0.0686697290033616,0.112770895620655,0.0689489626623357,-0.0689489626623357,0.00881904961381962,-0.0602687304913806,-0.0173531900799074,0.0169615507107404,-0.0231377386571172,0.0334099654461924,0.0668152587738998,0.0253842884470265,-0.0407734129710456,-0.0186515287413404,-0.0191213401819229,-0.112770895620655,-0.0963199543364425,-0.0924874252987751,-0.226738413697843,-0.0543821082093949,1,0.0378331341262383,-0.0129812318883538,-0.0149958839063815,-0.0225423772345551,-0.0225423772345552,0.112770895620655,-0.0140243479853171,-0.0281762321085481,-0.0855617884586284,-0.0374446885128044,-0.0362565052878813,-0.0473143215382913,-0.000653593148359774,-0.0276560200665767,-0.0273432752600702,-0.0223309436053996
"bus_passenger_cas1_not_passenger",-0.0115652802250288,-0.0317550736645973,0.0242038649009917,0.00306588630415157,0.0171418726087814,0.0111636746386256,-0.00395161815183681,-0.00443156027320857,0.0115036188599777,-0.0115036188599777,-0.0140855191382499,-0.0255199979677788,0.0238516953178289,0.0242038649009909,-0.00189219521851791,-0.028486143009888,0.012516141266145,0.0150349010074593,-0.0576828634738168,0.0507220564377827,-0.0324678234337307,0.0116109911755074,-0.0436508069685284,0.0361594379527609,0.0137672837997914,0.0501362633471231,0.232889944972838,-0.468864277423055,0.0417700052648487,-0.115606878547864,-0.0831194102170441,0.0306709267680251,0.0250436389309786,0.0417827572876647,0.0428238945278958,-0.013832153787426,-0.0494704138062244,0.0435441258895506,0.0134228798518673,-0.0282950514089068,-0.0435781506012303,0.0335582138208439,-0.0366539525871821,-0.405220506373151,0.118671921476657,0.0411108510501658,0.0500728676033532,0.0740706582819386,-0.136004927292384,0.0361841591110368,-0.0795946942794465,0.0386717164278408,0.0222813148043258,0.00806498770700808,0.0141405049542019,0.0204626161019304,-0.0399526543241332,-0.0397499583028646,0.0137770092452316,0.0225731908969898,0.0481328218801681,-0.550943402214215,0.33548668668467,0.0984670165754515,-0.0984670165754515,-0.0271321489907726,0.0315598848680175,0.0339123534868036,0.0411946200425598,0.0312563245143729,0.0453763722853762,0.00841017155685147,-0.0242701375089592,-0.0421756426661029,-0.0381564577210505,-0.113228820257548,-0.33548668668467,0.0557825434259496,0.0535629803151937,0.13131282604487,0.0314947440920604,0.0378331341262383,1,-0.343118068015162,-0.396369062535078,-0.595836896814843,-0.595836896814837,0.33548668668467,0.00812203251030431,0.0163179260414159,0.0495520810114194,-0.989732661001962,0.0209975190979653,0.0124666604670807,0.0566011335971093,-0.112528417198153,0.025129530186035,0.0207579364318274
"bus_passenger_cas1_boarding",-0.00581100378722772,-0.00950542405023357,-0.012639330096382,-0.00105196098543463,0.0154143130989429,-0.0172026578171629,0.0186339728867016,-0.00212751627876671,-0.00394709947841837,0.00394709947841833,0.0495412601990977,-0.0275778988349886,-0.0200711888753264,-0.012639330096382,0.00759439558531154,0.0391793033940168,-0.0248693619519787,-0.0219138939676317,0.0211962866642201,-0.0188305541672429,0.0126513287955211,-0.00312226862047808,-0.00761994717063108,0.0104043428141583,-0.00472380381920021,-0.0172026578171629,-0.0799087479792419,0.134452028478157,-0.0143320435074585,-0.013505236464797,0.0988950581546849,-0.0105237491368799,-0.0157675405141754,-0.0360256077870976,-0.0159343499189357,0.0494563003890307,-0.027073082002647,-0.0181466919214143,-0.0155132174643282,0.013738504774263,0.0149524508419679,-0.0115144294922464,0.016102566202967,0.160194074103686,-0.0508763212837751,-0.0141058757867931,-0.0201447960966009,-0.0254149811663088,0.0429160227161105,-0.0186849933802882,0.0339092380751827,-0.0132689646275505,-0.0121381720356683,-0.016556154704413,0.00823832689390856,-0.00619964088603078,0.0179949041766351,0.00832198102180735,-0.0100577463728748,-0.00774526964951124,-0.0165152408516426,0.189038635753415,-0.115111543780059,-0.0434149696086819,0.0434149696086819,-0.00880211452880077,-0.0146445243529939,-0.0180690884132422,-0.0174413931412478,-0.0173620273492109,-0.0212710808371888,0.00759626521726554,0.0365855457445738,-0.0137385047742631,-0.012737728903454,0.0873520273081992,0.115111543780059,-0.0191399985292829,-0.0183784263228816,-0.0450558031781254,-0.0108064157454985,-0.0129812318883538,-0.343118068015162,1,-0.00297987263273493,-0.00447945672408491,-0.00447945672408489,-0.115111543780059,-0.00278681610329185,-0.00559897525734506,-0.0170022143027691,0.287657813846929,-0.00720462818600462,-0.017480997752387,-0.0268034198449053,0.0569187403451212,-0.0128842498358007,-0.0213428772736671
"bus_passenger_cas1_alighting",0.00337372909022716,0.0343412231375293,-0.0146009198826358,-0.00121522248021564,-0.0246090836587962,0.00426429950270133,-0.00966098471074579,0.00807788503913096,-0.00455967862328969,0.00455967862328964,-0.00145969037566069,0.020608650591797,-0.00172976285935449,-0.0146009198826358,0.00877302520407367,0.0149305400139146,-0.0101602630103331,-0.00515289039593496,0.0143472028862052,-0.0114508101871647,0.0364340308772514,-0.0284918721600699,0.0356935459065563,-0.0328983481080314,-0.00545692537337775,-0.0198724637019087,-0.0923103691627204,0.190005749791283,-0.0165563378289121,0.0434605207400883,0.0309468477751258,-0.0121570064901248,-0.0182146200817718,-0.00246779048922288,-0.0631964092940955,-0.00156042758645266,0.0393964886354379,-0.0209630093413973,-0.0179208267836468,0.0158706834924461,0.0172730307008205,-0.0133014377525192,0.018601640849752,0.185055760378508,-0.0587721885039012,-0.0162950694907727,-0.023271213870956,-0.0293593173845652,0.0604056540786027,-0.0215848537282255,0.0391718599515543,-0.0153282719871253,-0.0140219834487273,0.00576330219372094,0.0150763604069604,-0.0130926808978539,0.00840849352579318,0.00193587520488298,-0.0116186813597223,-0.00894731451426541,-0.0190783614858097,0.218376919845523,-0.132976543494214,-0.0253234440728959,0.0253234440728959,-0.010168178855428,-0.0169173148550482,-0.0208733619790139,0.0037266072342148,-0.0200565669535388,-0.00398946742751243,-0.0214966070361353,0.0265694888643023,-0.0158706834924462,0.0474492211122854,0.0425458836732881,0.132976543494214,-0.0221104744435652,-0.0212307082941155,-0.0520483417582344,-0.0124835421905511,-0.0149958839063815,-0.396369062535078,-0.00297987263273493,1,-0.00517465627112807,-0.00517465627112836,-0.132976543494214,-0.00321932241198824,-0.00646792104755226,-0.0196409118971582,0.400480936067945,-0.00832276696042276,-0.0201940012409513,-0.0131959468968407,0.0657523746323799,-0.0148838505020318,-0.00412094625439462
"bus_passenger_cas1_standing",1.73385182169258e-05,0.0062033320870795,-0.0219486524449442,-0.00182676818145249,0.00551390665434396,-0.013747128406118,0.00735519421372225,0.00686381768826152,-0.0068542805636689,0.00685428056366883,-0.0119969777648194,0.0455852022173942,-0.0348543431829096,-0.00104005052435189,-0.0203134527805543,0.00724677544047007,0.0188429093269073,-0.024583934491014,0.0266475423564076,-0.0223755047325629,-0.0217632023405238,0.0319861907814187,-0.00332295079491563,0.00806432357858647,-0.00820305565683545,-0.0298730355706369,-0.138764422111977,0.285623796187648,-0.0248881103169441,0.0949260979243511,0.0381728421114617,-0.0182748698278937,-0.0273809026283998,-0.0135180241209276,0.00823803931457109,-0.0121488426429717,0.0474183217636382,-0.0160479737567444,-0.00940091481096166,0.00441803868624091,0.0259654700231616,-0.0199952219856585,0.0279626868169067,0.19314237670456,-0.0393500749250242,-0.0244953619151474,-0.0349821647766915,-0.0441340311757416,0.0636726659025328,-0.017325904105295,0.0588846145729,-0.0230420355108657,-0.0210783734024101,0.0211349369712194,-0.0079797172130799,-0.0226532477845403,0.00643701871416073,0.0298398729344455,0.00824766296768097,-0.0134499400152689,-0.0286793112240173,0.328272407095895,-0.199895346316885,-0.0554852571127857,0.0554852571127857,0.0429583750289751,-0.025430744572249,-0.0313776235413622,-0.0302876080689167,-0.0141412933081318,-0.0369379988388366,0.0131911884460654,0.00062048354344436,0.0344607017526799,0.0401784618165808,0.0542084217197823,0.199895346316885,-0.0332372975713529,-0.0319147999751557,-0.0782410267825483,-0.01876573058579,-0.0225423772345551,-0.595836896814843,-0.00447945672408491,-0.00517465627112807,1,-0.00777873811581727,-0.199895346316885,-0.00483940664676813,-0.00972282241497044,-0.0295249581805565,0.60201801990811,-0.0125110966201405,0.00148845962058247,-0.0465451050036433,0.0694036097219853,-0.00181601129515779,0.00409454324665256
"bus_passenger_cas1_seated",0.020234050758974,0.0289131757716473,-0.00104005052435167,-0.0018267681814526,-0.0263664990925926,0.0023787787584025,-0.0051464915781144,-0.00369450872930201,-0.00685428056366887,0.0068542805636688,0.0076084547141979,-0.00115240673884364,0.0081511215274315,-0.0219486524449437,0.0131879417627632,0.00724677544047008,-0.0183747625113322,0.0158270630886669,0.0469686897648885,-0.0430243678256906,0.0438358340982107,-0.0303606805845709,0.0561332225074558,-0.0519548336084258,-0.00820305565683566,-0.029873035570637,-0.138764422111978,0.285623796187647,-0.0248881103169441,0.0751963599243823,0.0214775930859672,-0.0182748698278937,0.00722737104608702,-0.0331347212273413,-0.0276705731743636,0.00745745565696569,0.0238103955568047,-0.0315123848314254,0.00813743186036867,0.0238574089057023,0.0259654700231617,-0.0199952219856583,0.0109546050075629,0.261174703941934,-0.0883485663417024,-0.0244953619151472,-0.0206852127508867,-0.0441340311757412,0.096230330765426,-0.0173259041052948,0.0270536175436925,-0.0230420355108658,0.000594804187723254,-0.0287503596045736,-0.0302655861243426,0.00112144791012562,0.0436546905524028,0.029839872934446,-0.0174656392256754,-0.0134499400152689,-0.0286793112240175,0.328272407095891,-0.199895346316883,-0.0654384586194796,0.0654384586194796,0.0138365928872383,-0.00702463149264444,-0.000345978885528131,-0.0302876080689168,-0.0141412933081318,-0.0231864960782743,-0.0171459431675689,0.00062048354344454,0.0539000719721466,-0.00135352974204837,0.0542084217197803,0.199895346316883,-0.0332372975713532,-0.0319147999751556,-0.0782410267825481,-0.0187657305857898,-0.0225423772345552,-0.595836896814837,-0.00447945672408489,-0.00517465627112836,-0.00777873811581727,1,-0.199895346316883,-0.00483940664676811,-0.0097228224149704,-0.0295249581805565,0.602018019908107,-0.0125110966201404,0.00148845962058246,-0.0228042509204178,0.0399657745325212,-0.0223739644034438,-0.0233436028774647
"casualty_type_cas1_pedestrian",-0.0852543023832657,-0.0133936586851484,0.00575348960748279,0.00913862285996798,0.00878991487189378,0.0691962162030197,-0.0206661901963706,0.00930834146603179,0.019258752613737,-0.0192587526137364,-0.0308353546669566,-0.00407959765274697,0.0418820690808495,0.0453905287940345,-0.0183420617580663,-0.145891285509806,0.107274073554296,0.0914185721995504,0.0486085161213955,-0.0460016719948339,0.0187710164154271,-0.00439421627495298,0.0262770934747864,0.0115430799811585,-0.0471058710870528,0.0424471626532868,0.0914611587675815,-0.0655743509638872,0.0845251986892748,-0.0509870061440476,0.00464837485212917,0.0154475428630252,0.0426648297390815,0.0510975344514468,0.12424342623434,-0.0300796449551177,-0.0473210689603525,0.0660308841436961,0.0391789727155579,0.424214174747096,0.487250798854865,-0.363058021953929,0.633938427096705,-0.202692170014237,-0.0456871211164553,0.0820132120603206,0.0462624633371003,0.110534675373912,0.0523645009314827,0.0297413919813642,-0.0431483060428073,0.110522865252271,-0.105121100875611,-0.0334898060752128,0.0384525314743544,0.0463459524187067,0.01320125620782,0.0383168342338358,-0.0405828847329997,-0.0495783533689836,-0.736991111398628,-0.608931308254879,1,0.000570426350676451,-0.000570426350676472,0.0350607072844434,0.0879656693743214,0.120203015898159,-0.0185749736802418,-0.0350521855165101,-0.056352673341358,-0.0324424044271375,-0.0395456366871433,-0.00963171374055647,-0.00744455969435265,-0.0150327108458898,-1,0.16627349352428,0.159657543625664,0.391409946375223,0.0938777762041649,0.112770895620655,0.33548668668467,-0.115111543780059,-0.132976543494214,-0.199895346316885,-0.199895346316883,1,-0.124361413537875,-0.249853758396375,-0.758722257083437,-0.332042131143156,-0.321505873375709,0.0952652672362937,0.07813848121753,-0.0166257823486596,-0.0634469779688543,-0.0941717539867157
